,sample_idx,segment_idx,start_idx,end_idx,y_idx,y,stratification_label,split
2672,8067,0,0,130,8,page flip,page flip,train
2673,1400,0,0,130,8,page flip,page flip,train
2674,5771,0,0,130,8,page flip,page flip,train
2675,1639,0,0,130,8,page flip,page flip,train
2676,8142,0,0,130,8,page flip,page flip,train
2677,180,0,0,130,8,page flip,page flip,train
2678,3892,0,0,130,8,page flip,page flip,valid
2679,220,0,0,130,8,page flip,page flip,train
2680,261,0,0,130,8,page flip,page flip,train
2681,5358,0,0,130,8,page flip,page flip,train
2682,8744,0,0,130,8,page flip,page flip,train
2683,1054,0,0,130,8,page flip,page flip,train
2684,9833,0,0,130,8,page flip,page flip,train
2685,3758,0,0,130,8,page flip,page flip,valid
2686,1556,0,0,130,8,page flip,page flip,train
2687,3026,0,0,130,8,page flip,page flip,train
2688,1705,0,0,130,8,page flip,page flip,train
2689,8476,0,0,130,8,page flip,page flip,train
2690,6304,0,0,130,8,page flip,page flip,train
2691,3184,0,0,130,8,page flip,page flip,train
2692,3572,0,0,130,8,page flip,page flip,train
2693,5044,0,0,130,8,page flip,page flip,train
2694,5983,0,0,130,8,page flip,page flip,train
2695,3097,0,0,130,8,page flip,page flip,train
2696,2295,0,0,130,8,page flip,page flip,train
2697,4085,0,0,130,8,page flip,page flip,train
2698,8635,0,0,130,8,page flip,page flip,valid
2699,3115,0,0,130,8,page flip,page flip,train
2700,2642,0,0,130,8,page flip,page flip,train
2701,9879,0,0,130,8,page flip,page flip,train
2702,4740,0,0,130,8,page flip,page flip,train
2703,1750,0,0,130,8,page flip,page flip,train
2704,6067,0,0,130,8,page flip,page flip,train
2705,8537,0,0,130,8,page flip,page flip,train
2706,9924,0,0,130,8,page flip,page flip,train
2707,9616,0,0,130,8,page flip,page flip,train
2708,5062,0,0,130,8,page flip,page flip,valid
2709,2021,0,0,130,8,page flip,page flip,train
2710,1357,0,0,130,8,page flip,page flip,train
2711,6870,0,0,130,8,page flip,page flip,train
2712,8692,0,0,130,8,page flip,page flip,valid
2713,9668,0,0,130,8,page flip,page flip,train
2714,8535,0,0,130,8,page flip,page flip,train
2715,1164,0,0,130,8,page flip,page flip,train
2716,632,0,0,130,8,page flip,page flip,train
2717,8120,0,0,130,8,page flip,page flip,valid
2718,551,0,0,130,8,page flip,page flip,train
2719,597,0,0,130,8,page flip,page flip,train
2720,8585,0,0,130,8,page flip,page flip,train
2721,5851,0,0,130,8,page flip,page flip,valid
2722,7486,0,0,130,8,page flip,page flip,train
2723,866,0,0,130,8,page flip,page flip,train
2724,3185,0,0,130,8,page flip,page flip,train
2725,6985,0,0,130,8,page flip,page flip,train
2726,6504,0,0,130,8,page flip,page flip,train
2727,10021,0,0,130,8,page flip,page flip,train
2728,6825,0,0,130,8,page flip,page flip,valid
2729,5537,0,0,130,8,page flip,page flip,train
2730,2784,0,0,130,8,page flip,page flip,valid
2731,6775,0,0,130,8,page flip,page flip,valid
2732,8659,0,0,130,8,page flip,page flip,train
2733,2837,0,0,130,8,page flip,page flip,valid
2734,1781,0,0,130,8,page flip,page flip,train
2735,8384,0,0,130,8,page flip,page flip,train
2736,8382,0,0,130,8,page flip,page flip,train
2737,7793,0,0,130,8,page flip,page flip,train
2738,2406,0,0,130,8,page flip,page flip,train
2739,8190,0,0,130,8,page flip,page flip,train
2740,9604,0,0,130,8,page flip,page flip,train
2741,3450,0,0,130,8,page flip,page flip,train
2742,9605,0,0,130,8,page flip,page flip,train
2743,5483,0,0,130,8,page flip,page flip,train
2744,4350,0,0,130,8,page flip,page flip,train
2745,2088,0,0,130,8,page flip,page flip,train
2746,3570,0,0,130,8,page flip,page flip,train
2747,6872,0,0,130,8,page flip,page flip,train
2748,8477,0,0,130,8,page flip,page flip,train
2749,2567,0,0,130,8,page flip,page flip,train
2750,3645,0,0,130,8,page flip,page flip,train
2751,1358,0,0,130,8,page flip,page flip,valid
2752,90,0,0,130,8,page flip,page flip,train
2753,4246,0,0,130,8,page flip,page flip,train
2754,6742,0,0,130,8,page flip,page flip,train
2755,5773,0,0,130,8,page flip,page flip,train
2756,57,0,0,130,8,page flip,page flip,train
2757,10020,0,0,130,8,page flip,page flip,train
2758,1341,0,0,130,8,page flip,page flip,train
2759,7332,0,0,130,8,page flip,page flip,train
2760,9354,0,0,130,8,page flip,page flip,train
2761,7085,0,0,130,8,page flip,page flip,train
2762,308,0,0,130,8,page flip,page flip,train
2763,2659,0,0,130,8,page flip,page flip,train
2764,3685,0,0,130,8,page flip,page flip,train
2765,3727,0,0,130,8,page flip,page flip,train
2766,9925,0,0,130,8,page flip,page flip,train
2767,5652,0,0,130,8,page flip,page flip,train
2768,6600,0,0,130,8,page flip,page flip,valid
2769,2452,0,0,130,8,page flip,page flip,train
2770,3374,0,0,130,8,page flip,page flip,train
2771,8518,0,0,130,8,page flip,page flip,train
2772,9291,0,0,130,8,page flip,page flip,train
2773,9990,0,0,130,8,page flip,page flip,valid
2774,2565,0,0,130,8,page flip,page flip,train
2775,3647,0,0,130,8,page flip,page flip,train
2776,8771,0,0,130,8,page flip,page flip,train
2777,8851,0,0,130,8,page flip,page flip,train
2778,7884,0,0,130,8,page flip,page flip,valid
2779,1165,0,0,130,8,page flip,page flip,train
2780,4029,0,0,130,8,page flip,page flip,train
2781,3893,0,0,130,8,page flip,page flip,train
2782,338,0,0,130,8,page flip,page flip,train
2783,4691,0,0,130,8,page flip,page flip,valid
2784,5296,0,0,130,8,page flip,page flip,train
2785,9694,0,0,130,8,page flip,page flip,train
2786,9794,0,0,130,8,page flip,page flip,train
2787,7579,0,0,130,8,page flip,page flip,train
2788,7278,0,0,130,8,page flip,page flip,train
2789,7843,0,0,130,8,page flip,page flip,train
2790,4193,0,0,130,8,page flip,page flip,train
2791,5437,0,0,130,8,page flip,page flip,train
2792,1146,0,0,130,8,page flip,page flip,train
2793,5136,0,0,130,8,page flip,page flip,train
2794,1091,0,0,130,8,page flip,page flip,train
2795,9090,0,0,130,8,page flip,page flip,train
2796,1285,0,0,130,8,page flip,page flip,train
2797,9386,0,0,130,8,page flip,page flip,valid
2798,4968,0,0,130,8,page flip,page flip,train
2799,6827,0,0,130,8,page flip,page flip,train
2800,1860,0,0,130,8,page flip,page flip,train
2801,2524,0,0,130,8,page flip,page flip,train
2802,3098,0,0,130,8,page flip,page flip,train
2803,1493,0,0,130,8,page flip,page flip,train
2804,8977,0,0,130,8,page flip,page flip,train
2805,2566,0,0,130,8,page flip,page flip,train
2806,5043,0,0,130,8,page flip,page flip,train
2807,4148,0,0,130,8,page flip,page flip,train
2808,904,0,0,130,8,page flip,page flip,train
2809,5436,0,0,130,8,page flip,page flip,train
2810,351,0,0,130,8,page flip,page flip,train
2811,2331,0,0,130,8,page flip,page flip,train
2812,9435,0,0,130,8,page flip,page flip,train
2813,8926,0,0,130,8,page flip,page flip,train
2814,4397,0,0,130,8,page flip,page flip,train
2815,5481,0,0,130,8,page flip,page flip,train
2816,2469,0,0,130,8,page flip,page flip,train
2817,4742,0,0,130,8,page flip,page flip,train
2818,5827,0,0,130,8,page flip,page flip,train
2819,4083,0,0,130,8,page flip,page flip,train
2820,9161,0,0,130,8,page flip,page flip,train
2821,336,0,0,130,8,page flip,page flip,train
2822,2134,0,0,130,8,page flip,page flip,train
2823,1209,0,0,130,8,page flip,page flip,train
2824,4433,0,0,130,8,page flip,page flip,train
2825,8268,0,0,130,8,page flip,page flip,train
2826,6743,0,0,130,8,page flip,page flip,train
2827,9292,0,0,130,8,page flip,page flip,train
2828,7752,0,0,130,8,page flip,page flip,train
2829,978,0,0,130,8,page flip,page flip,train
2830,263,0,0,130,8,page flip,page flip,train
2831,7844,0,0,130,8,page flip,page flip,train
2832,1343,0,0,130,8,page flip,page flip,train
2833,4690,0,0,130,8,page flip,page flip,train
2834,8035,0,0,130,8,page flip,page flip,train
2835,3686,0,0,130,8,page flip,page flip,train
2836,4395,0,0,130,8,page flip,page flip,train
2837,4483,0,0,130,8,page flip,page flip,train
2838,9792,0,0,130,8,page flip,page flip,train
2839,483,0,0,130,8,page flip,page flip,train
2840,4351,0,0,130,8,page flip,page flip,valid
2841,7536,0,0,130,8,page flip,page flip,train
2842,4754,0,0,130,8,page flip,page flip,train
2843,38,0,0,130,8,page flip,page flip,train
2844,8383,0,0,130,8,page flip,page flip,train
2845,9015,0,0,130,8,page flip,page flip,train
2846,2019,0,0,130,8,page flip,page flip,valid
2847,3891,0,0,130,8,page flip,page flip,train
2848,7885,0,0,130,8,page flip,page flip,valid
2849,5769,0,0,130,8,page flip,page flip,train
2850,2297,0,0,130,8,page flip,page flip,train
2851,9096,0,0,130,8,page flip,page flip,train
2852,5954,0,0,130,8,page flip,page flip,train
2853,7935,0,0,130,8,page flip,page flip,train
2854,5687,0,0,130,8,page flip,page flip,train
2855,9016,0,0,130,8,page flip,page flip,valid
2856,6352,0,0,130,8,page flip,page flip,train
2857,529,0,0,130,8,page flip,page flip,train
2858,1089,0,0,130,8,page flip,page flip,train
2859,4689,0,0,130,8,page flip,page flip,train
2860,549,0,0,130,8,page flip,page flip,train
2861,997,0,0,130,8,page flip,page flip,train
2862,7388,0,0,130,8,page flip,page flip,train
2863,3999,0,0,130,8,page flip,page flip,train
2864,661,0,0,130,8,page flip,page flip,train
2865,8475,0,0,130,8,page flip,page flip,valid
2866,5953,0,0,130,8,page flip,page flip,train
2867,2921,0,0,130,8,page flip,page flip,train
2868,820,0,0,130,8,page flip,page flip,train
2869,2786,0,0,130,8,page flip,page flip,valid
2870,2068,0,0,130,8,page flip,page flip,train
2871,1166,0,0,130,8,page flip,page flip,train
2872,8191,0,0,130,8,page flip,page flip,train
2873,7487,0,0,130,8,page flip,page flip,valid
2874,5653,0,0,130,8,page flip,page flip,train
2875,5916,0,0,130,8,page flip,page flip,train
2876,998,0,0,130,8,page flip,page flip,train
2877,4987,0,0,130,8,page flip,page flip,train
2878,9194,0,0,130,8,page flip,page flip,train
2879,9764,0,0,130,8,page flip,page flip,train
2880,5244,0,0,130,8,page flip,page flip,train
2881,4986,0,0,130,8,page flip,page flip,train
2882,2067,0,0,130,8,page flip,page flip,train
2883,6066,0,0,130,8,page flip,page flip,train
2884,4484,0,0,130,8,page flip,page flip,train
2885,4000,0,0,130,8,page flip,page flip,train
2886,7615,0,0,130,8,page flip,page flip,train
2887,1861,0,0,130,8,page flip,page flip,train
2888,1509,0,0,130,8,page flip,page flip,train
2889,1901,0,0,130,8,page flip,page flip,train
2890,3391,0,0,130,8,page flip,page flip,train
2891,182,0,0,130,8,page flip,page flip,train
2892,7189,0,0,130,8,page flip,page flip,valid
2893,7225,0,0,130,8,page flip,page flip,train
2894,3922,0,0,130,8,page flip,page flip,train
2895,6741,0,0,130,8,page flip,page flip,train
2896,9880,0,0,130,8,page flip,page flip,train
2897,6254,0,0,130,8,page flip,page flip,valid
2898,6986,0,0,130,8,page flip,page flip,train
2899,1492,0,0,130,8,page flip,page flip,train
2900,9960,0,0,130,8,page flip,page flip,train
2901,6469,0,0,130,8,page flip,page flip,train
2902,1342,0,0,130,8,page flip,page flip,valid
2903,4658,0,0,130,8,page flip,page flip,train
2904,2896,0,0,130,8,page flip,page flip,train
2905,9193,0,0,130,8,page flip,page flip,train
2906,6932,0,0,130,8,page flip,page flip,train
2907,58,0,0,130,8,page flip,page flip,train
2908,4854,0,0,130,8,page flip,page flip,valid
2909,2658,0,0,130,8,page flip,page flip,valid
2910,3937,0,0,130,8,page flip,page flip,train
2911,2228,0,0,130,8,page flip,page flip,train
2912,7299,0,0,130,8,page flip,page flip,train
2913,5952,0,0,130,8,page flip,page flip,train
2914,1706,0,0,130,8,page flip,page flip,train
2915,1438,0,0,130,8,page flip,page flip,train
2916,7664,0,0,130,8,page flip,page flip,valid
2917,4031,0,0,130,8,page flip,page flip,train
2918,3646,0,0,130,8,page flip,page flip,train
2919,59,0,0,130,8,page flip,page flip,train
2920,9192,0,0,130,8,page flip,page flip,train
2921,9926,0,0,130,8,page flip,page flip,train
2922,944,0,0,130,8,page flip,page flip,train
2923,4752,0,0,130,8,page flip,page flip,train
2924,1055,0,0,130,8,page flip,page flip,train
2925,8143,0,0,130,8,page flip,page flip,train
2926,3923,0,0,130,8,page flip,page flip,train
2927,7753,0,0,130,8,page flip,page flip,train
2928,821,0,0,130,8,page flip,page flip,train
2929,1053,0,0,130,8,page flip,page flip,train
2930,3451,0,0,130,8,page flip,page flip,valid
2931,6751,0,0,130,8,page flip,page flip,valid
2932,8850,0,0,130,8,page flip,page flip,train
2933,1817,0,0,130,8,page flip,page flip,train
2934,2641,0,0,130,8,page flip,page flip,train
2935,3605,0,0,130,8,page flip,page flip,train
2936,3524,0,0,130,8,page flip,page flip,train
2937,4084,0,0,130,8,page flip,page flip,train
2938,9160,0,0,130,8,page flip,page flip,train
2939,8583,0,0,130,8,page flip,page flip,train
2940,8270,0,0,130,8,page flip,page flip,train
2941,2895,0,0,130,8,page flip,page flip,train
2942,3347,0,0,130,8,page flip,page flip,train
2943,6305,0,0,130,8,page flip,page flip,train
2944,7645,0,0,130,8,page flip,page flip,train
2945,4849,0,0,130,8,page flip,page flip,train
2946,6639,0,0,130,8,page flip,page flip,train
2947,9762,0,0,130,8,page flip,page flip,train
2948,5297,0,0,130,8,page flip,page flip,train
2949,1398,0,0,130,8,page flip,page flip,train
2950,5399,0,0,130,8,page flip,page flip,train
2951,1210,0,0,130,8,page flip,page flip,train
2952,7537,0,0,130,8,page flip,page flip,train
2953,3056,0,0,130,8,page flip,page flip,train
2954,4805,0,0,130,8,page flip,page flip,train
2955,5826,0,0,130,8,page flip,page flip,train
2956,4601,0,0,130,8,page flip,page flip,valid
2957,1148,0,0,130,8,page flip,page flip,train
2958,2408,0,0,130,8,page flip,page flip,valid
2959,9437,0,0,130,8,page flip,page flip,train
2960,1640,0,0,130,8,page flip,page flip,train
2961,9017,0,0,130,8,page flip,page flip,valid
2962,1704,0,0,130,8,page flip,page flip,train
2963,5438,0,0,130,8,page flip,page flip,train
2964,4753,0,0,130,8,page flip,page flip,train
2965,8536,0,0,130,8,page flip,page flip,train
2966,6704,0,0,130,8,page flip,page flip,train
2967,5170,0,0,130,8,page flip,page flip,train
2968,819,0,0,130,8,page flip,page flip,train
2969,599,0,0,130,8,page flip,page flip,train
2970,221,0,0,130,8,page flip,page flip,train
2971,8691,0,0,130,8,page flip,page flip,train
2972,5535,0,0,130,8,page flip,page flip,train
2973,1147,0,0,130,8,page flip,page flip,train
2974,1554,0,0,130,8,page flip,page flip,train
2975,3604,0,0,130,8,page flip,page flip,train
2976,5608,0,0,130,8,page flip,page flip,train
2977,5061,0,0,130,8,page flip,page flip,train
2978,8893,0,0,130,8,page flip,page flip,train
2979,8343,0,0,130,8,page flip,page flip,train
2980,3522,0,0,130,8,page flip,page flip,train
2981,4914,0,0,130,8,page flip,page flip,train
2982,4307,0,0,130,8,page flip,page flip,train
2983,8232,0,0,130,8,page flip,page flip,valid
2984,8892,0,0,130,8,page flip,page flip,train
2985,9213,0,0,130,8,page flip,page flip,train
2986,1951,0,0,130,8,page flip,page flip,train
2987,6577,0,0,130,8,page flip,page flip,train
2988,5137,0,0,130,8,page flip,page flip,train
2989,6351,0,0,130,8,page flip,page flip,train
2990,8821,0,0,130,8,page flip,page flip,train
2991,4306,0,0,130,8,page flip,page flip,train
2992,1985,0,0,130,8,page flip,page flip,valid
2993,8010,0,0,130,8,page flip,page flip,train
2994,6922,0,0,130,8,page flip,page flip,train
2995,5360,0,0,130,8,page flip,page flip,train
2996,8118,0,0,130,8,page flip,page flip,train
2997,9617,0,0,130,8,page flip,page flip,train
2998,3025,0,0,130,8,page flip,page flip,train
2999,3114,0,0,130,8,page flip,page flip,train
3000,1605,0,0,130,8,page flip,page flip,train
3001,9534,0,0,130,8,page flip,page flip,train
3002,7754,0,0,130,8,page flip,page flip,train
3003,4245,0,0,130,8,page flip,page flip,train
3004,3263,0,0,130,8,page flip,page flip,train
3005,2471,0,0,130,8,page flip,page flip,train
3006,9293,0,0,130,8,page flip,page flip,train
3007,8636,0,0,130,8,page flip,page flip,train
3008,4554,0,0,130,8,page flip,page flip,train
3009,550,0,0,130,8,page flip,page flip,train
3010,6468,0,0,130,8,page flip,page flip,valid
3011,3726,0,0,130,8,page flip,page flip,train
3012,2470,0,0,130,8,page flip,page flip,train
3013,7333,0,0,130,8,page flip,page flip,train
3014,2020,0,0,130,8,page flip,page flip,train
3015,4555,0,0,130,8,page flip,page flip,train
3016,9991,0,0,130,8,page flip,page flip,train
3017,6506,0,0,130,8,page flip,page flip,valid
3018,1816,0,0,130,8,page flip,page flip,valid
3019,2333,0,0,130,8,page flip,page flip,train
3020,9038,0,0,130,8,page flip,page flip,train
3021,6413,0,0,130,8,page flip,page flip,train
3022,5169,0,0,130,8,page flip,page flip,train
3023,8311,0,0,130,8,page flip,page flip,train
3024,3499,0,0,130,8,page flip,page flip,train
3025,9536,0,0,130,8,page flip,page flip,valid
3026,4579,0,0,130,8,page flip,page flip,train
3027,3390,0,0,130,8,page flip,page flip,train
3028,6033,0,0,130,8,page flip,page flip,train
3029,8068,0,0,130,8,page flip,page flip,valid
3030,9091,0,0,130,8,page flip,page flip,train
3031,1437,0,0,130,8,page flip,page flip,train
3032,2407,0,0,130,8,page flip,page flip,train
3033,1491,0,0,130,8,page flip,page flip,train
3034,8660,0,0,130,8,page flip,page flip,train
3035,5729,0,0,130,8,page flip,page flip,train
3036,2715,0,0,130,8,page flip,page flip,valid
3037,8119,0,0,130,8,page flip,page flip,train
3038,9961,0,0,130,8,page flip,page flip,train
3039,7083,0,0,130,8,page flip,page flip,valid
3040,9485,0,0,130,8,page flip,page flip,train
3041,5772,0,0,130,8,page flip,page flip,train
3042,3055,0,0,130,8,page flip,page flip,train
3043,4432,0,0,130,8,page flip,page flip,train
3044,4599,0,0,130,8,page flip,page flip,train
3045,8584,0,0,130,8,page flip,page flip,train
3046,7387,0,0,130,8,page flip,page flip,train
3047,2133,0,0,130,8,page flip,page flip,train
3048,2090,0,0,130,8,page flip,page flip,train
3049,4848,0,0,130,8,page flip,page flip,train
3050,6535,0,0,130,8,page flip,page flip,train
3051,7538,0,0,130,8,page flip,page flip,train
3052,3757,0,0,130,8,page flip,page flip,train
3053,2660,0,0,130,8,page flip,page flip,train
3054,6931,0,0,130,8,page flip,page flip,train
3055,8012,0,0,130,8,page flip,page flip,train
3056,8430,0,0,130,8,page flip,page flip,train
3057,6353,0,0,130,8,page flip,page flip,valid
3058,1090,0,0,130,8,page flip,page flip,train
3059,3936,0,0,130,8,page flip,page flip,train
3060,92,0,0,130,8,page flip,page flip,train
3061,4803,0,0,130,8,page flip,page flip,train
3062,4850,0,0,130,8,page flip,page flip,train
3063,3300,0,0,130,8,page flip,page flip,train
3064,4191,0,0,130,8,page flip,page flip,train
3065,4457,0,0,130,8,page flip,page flip,train
3066,9962,0,0,130,8,page flip,page flip,train
3067,5245,0,0,130,8,page flip,page flip,train
3068,7644,0,0,130,8,page flip,page flip,train
3069,8634,0,0,130,8,page flip,page flip,train
3070,4578,0,0,130,8,page flip,page flip,train
3071,1899,0,0,130,8,page flip,page flip,train
3072,7886,0,0,130,8,page flip,page flip,train
3073,7578,0,0,130,8,page flip,page flip,valid
3074,1607,0,0,130,8,page flip,page flip,train
3075,8233,0,0,130,8,page flip,page flip,train
3076,2874,0,0,130,8,page flip,page flip,train
3077,1749,0,0,130,8,page flip,page flip,train
3078,905,0,0,130,8,page flip,page flip,train
3079,485,0,0,130,8,page flip,page flip,train
3080,5138,0,0,130,8,page flip,page flip,train
3081,5774,0,0,130,8,page flip,page flip,train
3082,8927,0,0,130,8,page flip,page flip,train
3083,9695,0,0,130,8,page flip,page flip,train
3084,1555,0,0,130,8,page flip,page flip,train
3085,5770,0,0,130,8,page flip,page flip,train
3086,2605,0,0,130,8,page flip,page flip,train
3087,2201,0,0,130,8,page flip,page flip,train
3088,9572,0,0,130,8,page flip,page flip,train
3089,8976,0,0,130,8,page flip,page flip,train
3090,2160,0,0,130,8,page flip,page flip,train
3091,4396,0,0,130,8,page flip,page flip,train
3092,7084,0,0,130,8,page flip,page flip,train
3093,138,0,0,130,8,page flip,page flip,train
3094,3728,0,0,130,8,page flip,page flip,train
3095,7932,0,0,130,8,page flip,page flip,train
3096,777,0,0,130,8,page flip,page flip,train
3097,7149,0,0,130,8,page flip,page flip,train
3098,1510,0,0,130,8,page flip,page flip,train
3099,528,0,0,130,8,page flip,page flip,train
3100,865,0,0,130,8,page flip,page flip,train
3101,7646,0,0,130,8,page flip,page flip,train
3102,3373,0,0,130,8,page flip,page flip,train
3103,715,0,0,130,8,page flip,page flip,train
3104,4970,0,0,130,8,page flip,page flip,train
3105,716,0,0,130,8,page flip,page flip,train
3106,4580,0,0,130,8,page flip,page flip,train
3107,6193,0,0,130,8,page flip,page flip,train
3108,9037,0,0,130,8,page flip,page flip,valid
3109,7663,0,0,130,8,page flip,page flip,valid
3110,4277,0,0,130,8,page flip,page flip,train
3111,6096,0,0,130,8,page flip,page flip,train
3112,6776,0,0,130,8,page flip,page flip,train
3113,5110,0,0,130,8,page flip,page flip,valid
3114,3345,0,0,130,8,page flip,page flip,valid
3115,2836,0,0,130,8,page flip,page flip,train
3116,6354,0,0,130,8,page flip,page flip,train
3117,1399,0,0,130,8,page flip,page flip,train
3118,1262,0,0,130,8,page flip,page flip,train
3119,353,0,0,130,8,page flip,page flip,train
3120,6929,0,0,130,9,peace,peace,valid
3121,4616,0,0,130,9,peace,peace,train
3122,6025,0,0,130,9,peace,peace,train
3123,8752,0,0,130,9,peace,peace,train
3124,9789,0,0,130,9,peace,peace,train
3125,8963,0,0,130,9,peace,peace,train
3126,1037,0,0,130,9,peace,peace,train
3127,7879,0,0,130,9,peace,peace,train
3128,1656,0,0,130,9,peace,peace,train
3129,6667,0,0,130,9,peace,peace,train
3130,1036,0,0,130,9,peace,peace,train
3131,758,0,0,130,9,peace,peace,train
3132,1300,0,0,130,9,peace,peace,train
3133,2857,0,0,130,9,peace,peace,train
3134,2881,0,0,130,9,peace,peace,train
3135,7374,0,0,130,9,peace,peace,train
3136,3179,0,0,130,9,peace,peace,train
3137,7237,0,0,130,9,peace,peace,train
3138,7268,0,0,130,9,peace,peace,valid
3139,118,0,0,130,9,peace,peace,train
3140,3797,0,0,130,9,peace,peace,train
3141,3534,0,0,130,9,peace,peace,train
3142,4383,0,0,130,9,peace,peace,train
3143,8511,0,0,130,9,peace,peace,train
3144,568,0,0,130,9,peace,peace,train
3145,1532,0,0,130,9,peace,peace,train
3146,477,0,0,130,9,peace,peace,train
3147,451,0,0,130,9,peace,peace,train
3148,274,0,0,130,9,peace,peace,train
3149,9848,0,0,130,9,peace,peace,train
3150,1110,0,0,130,9,peace,peace,train
3151,3089,0,0,130,9,peace,peace,train
3152,7720,0,0,130,9,peace,peace,train
3153,9331,0,0,130,9,peace,peace,train
3154,8695,0,0,130,9,peace,peace,train
3155,518,0,0,130,9,peace,peace,train
3156,7200,0,0,130,9,peace,peace,train
3157,608,0,0,130,9,peace,peace,train
3158,6836,0,0,130,9,peace,peace,train
3159,3265,0,0,130,9,peace,peace,train
3160,10005,0,0,130,9,peace,peace,valid
3161,3654,0,0,130,9,peace,peace,train
3162,2542,0,0,130,9,peace,peace,train
3163,6057,0,0,130,9,peace,peace,train
3164,6156,0,0,130,9,peace,peace,train
3165,5638,0,0,130,9,peace,peace,train
3166,3619,0,0,130,9,peace,peace,train
3167,5078,0,0,130,9,peace,peace,train
3168,7846,0,0,130,9,peace,peace,valid
3169,3031,0,0,130,9,peace,peace,train
3170,3568,0,0,130,9,peace,peace,train
3171,3311,0,0,130,9,peace,peace,train
3172,1230,0,0,130,9,peace,peace,train
3173,1735,0,0,130,9,peace,peace,train
3174,4867,0,0,130,9,peace,peace,train
3175,1657,0,0,130,9,peace,peace,train
3176,8751,0,0,130,9,peace,peace,train
3177,9675,0,0,130,9,peace,peace,train
3178,9313,0,0,130,9,peace,peace,train
3179,4152,0,0,130,9,peace,peace,train
3180,6158,0,0,130,9,peace,peace,train
3181,4514,0,0,130,9,peace,peace,train
3182,2181,0,0,130,9,peace,peace,train
3183,3416,0,0,130,9,peace,peace,train
3184,2399,0,0,130,9,peace,peace,train
3185,3887,0,0,130,9,peace,peace,train
3186,9716,0,0,130,9,peace,peace,train
3187,952,0,0,130,9,peace,peace,train
3188,9755,0,0,130,9,peace,peace,train
3189,6274,0,0,130,9,peace,peace,train
3190,1410,0,0,130,9,peace,peace,train
3191,4827,0,0,130,9,peace,peace,train
3192,5250,0,0,130,9,peace,peace,train
3193,2712,0,0,130,9,peace,peace,train
3194,1449,0,0,130,9,peace,peace,train
3195,7079,0,0,130,9,peace,peace,train
3196,7417,0,0,130,9,peace,peace,train
3197,9128,0,0,130,9,peace,peace,train
3198,2630,0,0,130,9,peace,peace,train
3199,3837,0,0,130,9,peace,peace,train
3200,9494,0,0,130,9,peace,peace,train
3201,5135,0,0,130,9,peace,peace,train
3202,3369,0,0,130,9,peace,peace,train
3203,1784,0,0,130,9,peace,peace,valid
3204,2456,0,0,130,9,peace,peace,train
3205,9538,0,0,130,9,peace,peace,train
3206,3682,0,0,130,9,peace,peace,train
3207,9410,0,0,130,9,peace,peace,train
3208,8277,0,0,130,9,peace,peace,train
3209,6928,0,0,130,9,peace,peace,train
3210,6414,0,0,130,9,peace,peace,train
3211,2541,0,0,130,9,peace,peace,train
3212,6222,0,0,130,9,peace,peace,valid
3213,9229,0,0,130,9,peace,peace,train
3214,1231,0,0,130,9,peace,peace,train
3215,3414,0,0,130,9,peace,peace,train
3216,7559,0,0,130,9,peace,peace,train
3217,377,0,0,130,9,peace,peace,train
3218,8416,0,0,130,9,peace,peace,train
3219,9137,0,0,130,9,peace,peace,train
3220,5846,0,0,130,9,peace,peace,train
3221,6002,0,0,130,9,peace,peace,train
3222,7375,0,0,130,9,peace,peace,valid
3223,9443,0,0,130,9,peace,peace,train
3224,7767,0,0,130,9,peace,peace,train
3225,2775,0,0,130,9,peace,peace,train
3226,783,0,0,130,9,peace,peace,train
3227,3130,0,0,130,9,peace,peace,train
3228,6737,0,0,130,9,peace,peace,valid
3229,3885,0,0,130,9,peace,peace,train
3230,4013,0,0,130,9,peace,peace,train
3231,376,0,0,130,9,peace,peace,train
3232,8038,0,0,130,9,peace,peace,valid
3233,4743,0,0,130,9,peace,peace,train
3234,2758,0,0,130,9,peace,peace,train
3235,8385,0,0,130,9,peace,peace,train
3236,3753,0,0,130,9,peace,peace,train
3237,7598,0,0,130,9,peace,peace,train
3238,6749,0,0,130,9,peace,peace,train
3239,2213,0,0,130,9,peace,peace,train
3240,9492,0,0,130,9,peace,peace,train
3241,1217,0,0,130,9,peace,peace,train
3242,2373,0,0,130,9,peace,peace,train
3243,253,0,0,130,9,peace,peace,train
3244,3958,0,0,130,9,peace,peace,train
3245,8164,0,0,130,9,peace,peace,train
3246,7126,0,0,130,9,peace,peace,valid
3247,1150,0,0,130,9,peace,peace,train
3248,1658,0,0,130,9,peace,peace,train
3249,9966,0,0,130,9,peace,peace,train
3250,9967,0,0,130,9,peace,peace,train
3251,4443,0,0,130,9,peace,peace,train
3252,1411,0,0,130,9,peace,peace,train
3253,4768,0,0,130,9,peace,peace,train
3254,9188,0,0,130,9,peace,peace,train
3255,5439,0,0,130,9,peace,peace,valid
3256,3178,0,0,130,9,peace,peace,train
3257,9187,0,0,130,9,peace,peace,train
3258,7768,0,0,130,9,peace,peace,train
3259,4406,0,0,130,9,peace,peace,train
3260,3683,0,0,130,9,peace,peace,train
3261,2096,0,0,130,9,peace,peace,valid
3262,4189,0,0,130,9,peace,peace,train
3263,3915,0,0,130,9,peace,peace,train
3264,8220,0,0,130,9,peace,peace,train
